headline_text,article_url,article_preview,date,author
Cindy Crawford's daughter Kaia Gerber shows off taut tummy as she turns up the heat for new Calvin Klein underwear campaign ,/tvshowbiz/article-10453109/Cindy-Crawford-daughter-Kaia-Gerber-poses-new-Calvin-Klein-underwear-campaign.html,"Her mother Cindy, 55, also famously modelled for Calvin Klein in her '90s heyday.",2022-01-28 17:40:03,Sameer Suri For Dailymail.com
Kim Kardashian is covered in suntan oil while showing off her curves in a teeny hot pink bikini as she looks back at Bahamas trip with Pete Davidson,/tvshowbiz/article-10452989/Kim-Kardashian-slathered-suntan-oil-shows-curves-teeny-hot-pink-bikini.html,"Kim Kardashian posted four new images from her romantic beach vacation in the Bahamas with comedian boyfriend Pete Davidson, 28, in early January. The beauty, 41, was in a string bikini.",2022-01-28 17:41:01,Heidi Parker For Dailymail.com
"'For the first two weeks it was really touch and go': Raymond Blanc, 72, reveals he spent four weeks in intensive care while battling Covid as he praises 'selfless' NHS workers",/tvshowbiz/article-10452895/Raymond-Blanc-72-reveals-spent-four-weeks-intensive-care-battling-Covid.html,"Speaking on Good Morning Britain, ahead of second series of his ITV show Simply Raymond Blanc, the Michelin starred chef, 72, praised the NHS workers who helped him for their 'excellence'. ",2022-01-28 17:52:08,Milly Veitch For Mailonline
Paris Hilton makes a RARE fashion blunder as she wears TWO different high heels while on The Tonight Show... but laughs it off,/tvshowbiz/article-10452905/Paris-Hilton-makes-RARE-fashion-blunder-wears-TWO-different-high-heels.html,Paris Hilton made quite the fashion statement when she wore two different heels while appearing on The Tonight Show earlier this week.,2022-01-28 18:01:29,Sonia Horon For Dailymail.Com
"'Sorry, we don't have your money!' Holly Willoughby faces backlash from fans as she flogs 'expensive' £295 necklace - as one person declares it costs nearly the same as her 'RENT'",/tvshowbiz/article-10453149/Holly-Willoughby-faces-backlash-fans-flogs-expensive-295-necklace.html,"The This Morning host, 40, faced backlash from some of her fans as she promoted an 'expensive' necklace from her Wylde Moon collection on Friday.",2022-01-28 18:09:05,Niomi Harris For Mailonline
Jamie Spears wants Britney questioned over 'child safety and [possible] drug use' as well as explosive allegations when she called her conservatorship 'abusive' and claimed she was forced to have an IUD,/tvshowbiz/article-10452999/Jamie-Spears-wants-Britney-questioned-child-safety-possible-drug-use.html,Jamie Spears is seeking to depose his daughter Britney Spears over 'child safety and [possible] drug use' as well as shocking allegations made at a court hearing last summer about 'abusive' conservatorship.,2022-01-28 18:20:29,Caitlyn Becker For Dailymail.com
Victoria's Secret model Joy Corrigan shows off her figure in a tiny yellow bikini top as she rides a white horse in Cabo San Lucas,/tvshowbiz/article-10453015/Joy-Corrigan-shows-figure-tiny-yellow-rides-white-horse-Cabo-San-Lucas.html,"Joy Corrigan looked breathtaking as she rode a white horse in Cabo San Lucas on Monday. The Victoria's Secret model wore a white cowboy hat, with a yellow bikini top and white shorts as she rode.",2022-01-28 18:26:38,Janelle Ash For Dailymail.Com
'We were made to work so much': Ashley Roberts reveals she was rushed to hospital over fears she had a brain aneurysm after struggling with The Pussycat Dolls' gruelling schedule,/tvshowbiz/article-10453137/Ashley-Roberts-reveals-rushed-hospital-struggling-gruelling-work-schedule.html,"The singer, 40, who performed with the band from 2003 to 2010 before reuniting in 2019, admitted doctors feared she was suffering from a brain aneurysm after her body 'just shut down.'",2022-01-28 18:33:13,Laura Fox For Mailonline
Nothing stops this model from her daily walk! Irina Shayk braves the snow in New York City to show off her designer black leather coat,/tvshowbiz/article-10453117/Irina-Shayk-models-long-black-leather-coat-matching-boots-steps-snowy-NYC.html,"Irina Shayk wrapped herself a long black leather coat as she stepped out into the snowfall in New York City this week. The Russian model shares her daughter Lea De Seine, four, with Bradley Cooper.",2022-01-28 18:48:09,Sameer Suri For Dailymail.com
"'I won't be looking for a partner anytime soon': Carol Vorderman, 61, reveals she's decided she's 'not suited to being in a couple' as she details her struggles with long Covid",/tvshowbiz/article-10453099/Carol-Vorderman-decided-shes-not-suited-couple.html,Carol Vorderman revealed her secrets to looking good as she embraces turning 61 'happily single' and detailed her recent health struggles with long Covid in an interview with Prima magazine on Friday.,2022-01-28 18:55:21,Laura Parkin For Mailonline
Julia Fox steps out with her son in NYC as it's claimed she briefly dated Kanye West's RIVAL Drake who 'showered her with gifts including two Birkin bags' and trip to Toronto ,/tvshowbiz/article-10453291/Julia-Fox-steps-claimed-briefly-dated-Drake-Kanye-West.html,Julia Fox was seen spending some quality time with her son on a stroll through  Manhattan amid reports she once  dated Drake.,2022-01-28 19:00:33,Deirdre Simonds For Dailymail.com
La La Anthony puts her hourglass figure on display in a chocolate bikini top... and wins her bestie Kim Kardashian's approval,/tvshowbiz/article-10453193/La-La-Anthony-puts-hourglass-figure-display-chocolate-bikini-top.html,La La Anthony took to Instagram on Thursday to showcase her bikini babe curves in a stunning new photoshoot.,2022-01-28 19:21:18,Sonia Horon For Dailymail.Com
"EXCLUSIVE: Prince Charles the reality star! Future King will make a surprise cameo in ITV's Keeping Up With The Aristocrats where he speaks with cast member about buying a £1,000 cow",/tvshowbiz/article-10453051/Prince-Charles-reality-star-Future-King-appear-ITVs-Keeping-Aristocrats.html,"The 73-year-old will prove himself to be quite the reality star when he makes a surprise appearance on ITV's Keeping Up With The Aristocrats on Monday, MailOnline can exclusively reveal.",2022-01-28 19:25:49,Callum Wells For Mailonline
Jason Momoa 'in negotiations to star in Fast And Furious 10'... after THAT feud between franchise mainstay Vin Diesel and former co-star Dwayne Johnson,/tvshowbiz/article-10453259/Jason-Momoa-negotiations-star-Fast-Furious-10.html,Jason Momoa is allegedly negotiating a main role in the upcoming 10th installment of the Fast And Furious franchise. The 42-year-old heartthrob would be starring alongside Vin Diesel.,2022-01-28 19:29:49,Sameer Suri For Dailymail.com
'Hold on to ur W.I.G': Katy Perry smolders in sizzling black catsuit on set at SNL ahead of her big performance and shares intimate snaps from Orlando Bloom's birthday,/tvshowbiz/article-10453331/Katy-Perry-smolders-sizzling-black-catsuit-set-SNL-shares-snaps-Orlandos-birthday.html,Katy Perry is gearing up for her big SNL performance as musical guest this weekend with some new snaps from set.,2022-01-28 19:37:42,Caitlyn Becker For Dailymail.com
Where are all the (Only)Fans? Katie Price's account struggles to attract subscriber comments despite her attention-grabbing promotional launch in which she dressed as a nun,/tvshowbiz/article-10453385/Katie-Prices-OnlyFans-struggles-attract-subscriber-comments-despite-hyped-launch.html,"Katie Price's fans didn't appear entirely on board with OnlyFans business venture as it seems she's struggling to get much interaction on her posts, with subscriber comments very few and far between.",2022-01-28 19:38:23,Niomi Harris For Mailonline
Samuel L Jackson is assisted by TWO stunt doubles as they arrive on set to film the new Marvel series Secret Invasion in Yorkshire,/tvshowbiz/article-10453315/Samuel-L-Jackson-assisted-TWO-stunt-doubles-filming-Secret-Invasion.html,"The daring duo were seen on set as they donned matching outfits, identical to the ensemble that Samuel, 73, was spotted in earlier this week.",2022-01-28 19:41:35,Laura Parkin For Mailonline
Shawn Mendes is seen heading to the gym in Los Angeles before postponing his UK and Europe tour to 2023 due to COVID-19,/tvshowbiz/article-10453239/Shawn-Mendes-seen-heading-gym-Los-Angeles-postponing-UK-Europe-tour.html,Shawn Mendes was seen on Thursday heading to the gym in Los Angeles just before canceling his United Kingdom tour dates on Friday. The 23-year-old singer shared the news with his 66 million fans.,2022-01-28 19:52:34,Janelle Ash For Dailymail.Com
"She's off the market! Halle Berry, 55, reveals she had a 'commitment ceremony' with beau Van Hunt, 51: 'I really believe I've found my person'",/tvshowbiz/article-10453347/Halle-Berry-55-reveals-commitment-ceremony-beau-Van-Hunt-51.html,"'My son, Maceo, of his own volition did this little commitment ceremony for us in the back seat of the car. I think he finally sees me happy, and it's infectious,' she told AARP The Magazine.",2022-01-28 20:16:24,Heidi Parker For Dailymail.com
Myleene Klass puts on a summery display in a red paisley maxi dress and straw fedora hat as she exits Smooth FM... after jetting home from Miami,/tvshowbiz/article-10453405/Myleene-Klass-looks-chic-red-paisley-maxi-dress-straw-hat-exits-Smooth-FM-studios.html,The 43-year-old ensured to catch the attention of onlookers as she departed from her presenting duties at the Smooth FM studios in London on Friday.,2022-01-28 20:16:50,Callum Wells For Mailonline
Kanye West 'telling everyone within earshot' that Kim Kardashian's boyfriend Pete Davidson 'has AIDS'... but sources close to the rapper say claims are 'nonsense',/tvshowbiz/article-10453525/Kanye-West-telling-earshot-Kim-Kardashians-bf-Pete-Davidson-AIDS.html,Kanye West is reportedly telling friends that his estranged wife Kim Kardashian's new love interest Pete Davidson 'has AIDS.' ,2022-01-28 20:27:55,Sarah Sotoodeh For Dailymail.com
