headline_text,article_url,article_preview,date,author
Strictly's Tilly Ramsay reunites with beaming pro partner Nikita Kuzmin as he RETURNS to the live tour in Leeds after being forced to withdraw due to a positive Covid test,/tvshowbiz/article-10440851/Strictlys-Tilly-Ramsay-reunites-beaming-Nikita-Kuzmin-RETURNS-live-tour.html,Strictly Come Dancing's Tilly Ramsay reunited with professional partner Nikita Kuzmin in Leeds on Tuesday as he rejoined the live tour after withdrawing due to positive Covid test.,2022-01-25 19:11:42,Niomi Harris For Mailonline
Emilia Clarke wraps up while filming Marvel's Secret Invasion with bearded Samuel L. Jackson... as Cobie Smulders and Ben Mendelsohn are seen for the first time on set,/tvshowbiz/article-10440677/Emilia-Clarke-wraps-filming-Marvels-Secret-Invasion-bearded-Samuel-L-Jackson.html,The 35-year-old braved the chilly weather in a blue padded coat as she took to the streets of Leeds to continue shooting scenes for Marvel's Secret Invasion on Sunday.,2022-01-25 19:13:32,Callum Wells For Mailonline
Ben Affleck cuts dapper figure in midnight blue coat and matching button-down shirt stepping out in LA,/tvshowbiz/article-10440761/Ben-Affleck-cuts-dapper-figure-midnight-blue-coat-Beverly-Hills.html,Ben Affleck cut a dapper figure when he was spotted stepping out for a stroll in Beverly Hills this week. The 49-year-old Hollywood beefcake threw a midnight blue coat over a matching dress shirt.,2022-01-25 19:13:35,Sameer Suri For Dailymail.com
Kate Hudson glows in neon green  as she arrives to Drew Barrymore's chat show in New York City to talk up her latest business venture,/tvshowbiz/article-10440887/Kate-Hudson-glows-neon-green-arrives-Drew-Barrymores-chat-show.html,Kate Hudson was a vision in neon green as she stepped out in New York City on Tuesday.smiled big as she arrived to The Drew Barrymore Show in a lime turtleneck sweater.,2022-01-25 19:18:56,Ashleigh Gray For Dailymail.Com
It runs in the family! Emily Atack poses with rarely seen musician dad Keith... days after actress mum Kate Robbins shocked fans with After Life cameo,/tvshowbiz/article-10439829/Emily-Atack-poses-rarely-seen-musician-dad-Keith.html,"The actress, 32, shared a heartwarming photo with her musician dad Keith on Instagram on Monday as it was discovered she's not the only famous one in the family.",2022-01-25 19:30:13,MailOnline Reporter
'I don't have the time!' Ioan Gruffudd's new girlfriend Bianca Wallace hits back at  Alice Evans after being accused of setting up fake social media accounts to boast about their sex life,/tvshowbiz/article-10441011/Ioan-Gruffudds-new-girlfriend-Bianca-Wallace-hits-actors-estranged-wife.html,Bianca Wallace has responded to Alice Evans' claims that she has been boasting about her and new partner Ioan Gruffudd's sex life on a fake Twitter account.,2022-01-25 19:37:47,Aisha Nozari For Mailonline
Macklemore talks about his 2020 relapse after he was sober for four years: 'It was really painful for myself and for the people who loved me',/tvshowbiz/article-10440997/Macklemore-speaks-2020-relapse-Painful-people-loved-me.html,"Macklemore is speaking out on his relapse, which occurred in the summer of 2020 after the hitmaker had been sober for several years. He addressed the impact on his loved ones.",2022-01-25 19:40:19,Ashley Hume For Dailymail.Com
Anne Hathaway goes blonde! The actress trades in her brunette locks as she is seen on the New Jersey set of her crime drama Eileen,/tvshowbiz/article-10440885/Anne-Hathaway-goes-blonde-Actress-seen-set-female-led-crime-drama-Eileen-New-Jersey.html,Anne Hathaway looked nearly unrecognizable while rocking a blonde wig on the set of her crime drama Eileen in New Jersey,2022-01-25 19:52:29,Deirdre Simonds For Dailymail.com
EXCLUSIVE: Lisa Vanderpump 'mystified' after truck full of bespoke Vanderpump Alain décor heading to her new Las Vegas restaurant goes MISSING for days and ends up at Texas home of the driver,/tvshowbiz/article-10440745/Lisa-Vanderpump-mystified-d-cor-goes-missing-FIVE-days-delivery-driver-goes-rogue.html,Lisa Vanderpump was left scratching her head this week when a truck full of custom décor that was expected to be delivered to  her latest Las Vegas restaurant mysteriously disappeared en route.,2022-01-25 19:59:00,Caitlyn Becker For Dailymail.com
Newly-engaged Lucie Donlan flaunts her incredible figure in a series of racy lingerie sets for latest Ann Summers campaign,/tvshowbiz/article-10440993/Newly-engaged-Lucie-Donlan-flaunts-incredible-figure-series-racy-lingerie-sets.html,The 23-year-old flaunted her incredible physique in a series of racy Ann Summers lingerie sets during a sizzling Instagram video on Monday.,2022-01-25 20:02:07,Callum Wells For Mailonline
Zara McDermott is the picture of elegance in beautiful pink dress at event marking 50th anniversary of domestic violence charity Refuge,/tvshowbiz/article-10441055/Zara-McDermott-picture-elegance-beautiful-pink-dress.html,"Zara McDermott, 24, was a vision in pink when she met the Duchess of Cornwall in London on Tuesday.",2022-01-25 20:07:39,Aisha Nozari For Mailonline
Ben Foden and wife Jackie Belanoff-Smith enjoy a cosy countryside getaway... following her scathing rant at 'pointless and unfair' Dancing On Ice after he was first to be voted off,/tvshowbiz/article-10441057/Ben-Foden-wife-Jackie-Belanoff-Smith-enjoy-cosy-countryside-getaway-DOI-exit.html,The rugby ace and wife Jackie Belanoff-Smith enjoyed a getaway to Sho Farmhouse on Tuesday following her scathing rant at 'pointless and unfair' Dancing On Ice after he was first to be voted off.,2022-01-25 20:08:49,Niomi Harris For Mailonline
"'No one really, truly knows what's happening behind closed doors': Dua Lipa lauds her 'tight' circle of family and friends for keeping her grounded",/tvshowbiz/article-10441079/Dua-Lipa-lauds-tight-circle-family-friends-keeping-grounded.html,"The singer, 26, stated that despite her superstar status, she feels 'comforted' that 'no one really, truly knows what happens behind closed doors,' and 'not everything is out there.'",2022-01-25 20:10:44,Laura Fox For Mailonline
'We have a lot in common!' Mila Kunis teams up with her husband Ashton Kutcher's ex-wife Demi Moore in new AT&T commercial,/tvshowbiz/article-10441029/Mila-Kunis-stars-hilarious-new-T-commercial-husband-Ashton-Kutchers-ex-Demi-Moore.html,Kunis and Moore played themselves in the ad which showed them attending their high school reunion.,2022-01-25 20:33:53,Christine Rendon For Dailymail.com
Zac Efron was the 'hardest working dude' on set during a brutal outback shoot for new Stan film Gold,/tvshowbiz/article-10439567/Zac-Efron-hardest-working-dude-set-brutal-outback-shoot-new-Stan-film-Gold.html,"His new Stan film Gold was no walk in the park, with the outback shoot taking place amid extreme heat and even sandstorms.",2022-01-25 20:37:03,D. Lawrance
"'My parents weren't penniless, they were fiercely stubborn': Walking Dead star Alicia Witt breaks her silence after her parents were found dead of hypothermia and reveals they refused help and hadn't let her inside their home for 'over a decade'",/tvshowbiz/article-10441099/Alicia-Witt-breaks-silence-month-parents-dead.html,"Alicia Witt, 46, has broken her silence after the shocking death of her parents who were found dead inside their home in Massachusetts a month ago. 'It still doesn't feel real,' she began.",2022-01-25 20:42:34,Alyssa Guzman
"'They haven't got a clue who I am anyway': Ulrika Jonsson, 54, vows never to kiss a man on Celebs Go Dating because they're all 'too young'",/tvshowbiz/article-10441097/Ulrika-Jonsson-54-vows-never-kiss-man-Celebs-Dating-theyre-young.html,"The 54-year-old has vowed never to kiss a man on TV because they're all too young and don't know who she is, amid her stint on Celebs Go Dating.",2022-01-25 20:43:43,Callum Wells For Mailonline
Karlie Kloss is winter chic in a long beige coat and knee-high white boots as she carries an Hermes purse in NYC,/tvshowbiz/article-10440969/Karlie-Kloss-photo-ready-takes-walk-NYC-long-coat-knee-high-white-boots.html,Karlie Kloss showed off her impeccable style as she walked through New York City on Tuesday. She looked picture perfect in a white turtleneck and matching knee-high boots.,2022-01-25 20:45:05,Ashleigh Gray For Dailymail.Com
Madelyn Cline DENIES she is leaving Outer Banks after season three due to Chase Stokes split: 'I will come back for as many seasons as they will have me',/tvshowbiz/article-10440881/Madelyn-Cline-DENIES-leaving-Outer-Banks-season-three.html,"Madelyn Cline is putting an end to all the rumors. In a now deleted Instagram story, the 24-year-old is setting the record straight about whether or not she will return to the Netflix hit show, Outer Banks.",2022-01-25 20:51:04,Janelle Ash For Dailymail.Com
'New look!' Megan Barton-Hanson reveals latest hair transformation as she shows off extra-long new tresses  ,/tvshowbiz/article-10441147/Megan-Barton-Hanson-reveals-latest-hair-transformation.html,"Megan Barton-Hanson, 27, took to Instagram on Tuesday to share her 'new look' with fans.",2022-01-25 20:54:40,Aisha Nozari For Mailonline
Newly-single Eyal Booker shows off his abs as he goes shirtless in LA... following shock split from Delilah Belle Hamlin after two years of dating,/tvshowbiz/article-10440625/Newly-single-Eyal-Booker-goes-shirtless-showing-rock-hard-abs.html,"The Love Island star, 26,  showed no signs of any Monday blues as he went shirtless while enjoying a hike with a friend at Runyon Canyon.",2022-01-25 21:04:08,MailOnline Reporter
'I could only do it with a friend': Holly Willoughby denies rumours of a rift with Phillip Schofield by admitting she couldn't host This Morning with 'someone who drove her nuts',/tvshowbiz/article-10441177/Holly-Willoughby-denies-rumours-rift-Phillip-Schofield.html,"The presenter, 40, admitted that despite rumours of tension between the pair in 2019, she could only endure the demands of hosting This Morning with someone she views as a close friend.",2022-01-25 21:14:00,Laura Fox
Kim Kardashian DENIES there is a second sex tape of her and ex Ray J… after Kanye West retrieved footage for the star to stop it from leaking,/tvshowbiz/article-10441207/Kim-Kardashian-DENIES-second-sex-tape-ex-Ray-J-Kanye-West-retrieved-footage.html,"The 41-year-old reality star, who shares four children with Kanye, dismissed the notion that any further sexually explicit content even existed in a statement to Page Six .",2022-01-25 21:19:51,Tracy Wright For Dailymail.com
Molly Mae-Hague nails winter chic in a khaki coat and casual grey tracksuit as she grabs coffee... following her 'dagger tooth' fiasco,/tvshowbiz/article-10441185/Molly-Mae-Hague-dons-grey-tracksuit-grabs-coffee-following-dagger-tooth-fiasco.html,"The 22-year-old looked ever-chic as she grabbed coffee on Tuesday, taking to Instagram to share the gorgeous evidence with her fans.",2022-01-25 21:21:52,Callum Wells For Mailonline
Coronation Street's Colson Smith 'signs up to celebrity sporting show The Games after his epic 10 stone weight loss',/tvshowbiz/article-10441233/Corries-Colson-Smith-signs-celebrity-sporting-Games-10-stone-weight-loss.html,"The Corrie actor, 23, who plays Craig Tinker on the soap, is said to have joined ITV show The Games in a bid to 'push himself' following his epic ten stone weight loss.",2022-01-25 21:33:14,Niomi Harris For Mailonline
Julianne Hough resembles Golden Age movie star Grace Kelly as she poses in an elegant outfit with a gray jacket slipping off her shoulder,/tvshowbiz/article-10441261/Julianne-Hough-resembles-Golden-Age-movie-star-Grace-Kelly.html,Julianne Hough was seen shooting with a photographer in West Hollywood on Tuesday. She wore a vintage style getup that included high-waisted wide-leg trousers.,2022-01-25 21:35:03,Ashleigh Gray For Dailymail.Com
"Hugh Jackman, 53, shares a sweet tribute to wife Deborra-Lee Furness, 66, as she's named an Officer of the Order of Australia",/tvshowbiz/article-10441195/Hugh-Jackman-shares-tribute-wife-Deborra-Lee-shes-named-Officer-Order-Australia.html,Hugh Jackman's wife Deborra-Lee Furness has received one of the highest honours on Australia Day. ,2022-01-25 21:41:19,Chloe-lee Longhetti For Daily Mail Australia
Lisa Curry's daughter Morgan Gruell flaunts her baby bump before claiming she's 'so unfit' this pregnancy - as she prepares to welcome her third child ,/tvshowbiz/article-10441277/Lisa-Currys-daughter-Morgan-Gruell-flaunts-baby-bump-says-shes-unfit-pregnancy.html,"On Wednesday, the Pilates instructor, 31, gave a pregnancy update to fans as she shared a picture of her blossoming baby bump in a bikini.",2022-01-25 22:00:55,Nicole Douglas For Daily Mail Australia
EastEnders SPOILER: Kat Slater vows to stand by Phil Mitchell as he faces prison - but will he come clean about his deal with the police?,/tvshowbiz/article-10440867/EastEnders-SPOILER-Kat-Slater-vows-stand-Phil-Mitchell-faces-prison.html,"In scenes set to air on Thursday, Phil finally admits to Kat he's facing a lengthy stint in prison, but fails to reveal he's been offered an informant deal by police.",2022-01-25 22:06:25,Laura Fox For Mailonline
Katharine McPhee shows off her toned midriff in a cropped grey sweatsuit and fuzzy overcoat while shopping on a trendy Los Angeles street,/tvshowbiz/article-10441379/Katharine-McPhee-shows-toned-midriff-cropped-grey-sweatsuit-fuzzy-overcoat-LA.html,Katharine McPhee showed off her taut midriff in a cropped grey sweatsuit after indulging in some retail therapy in Los Angeles. She was on trendy Melrose Avenue.,2022-01-25 22:12:48,Deirdre Simonds
