headline_text,article_url,article_preview,date,author
Cody Simpson confirms his latest single Nice To Meet You is about one of his famous exes - which include Miley Cyrus and model Marloes Stevens,/tvshowbiz/article-10438569/Cody-Simpson-confirms-latest-single-Nice-Meet-one-famous-exes.html,Cody Simpson has revealed his newest song Nice To Meet You is about one of his famous exes. ,2022-01-25 09:40:44,Caleb Taylor For Daily Mail Australia
"Newly-single Pamela Anderson, 54, puts her toned legs on display in a grey romper as she joins her son Brandon Thomas Lee for dinner... five days after filing for divorce from fifth husband",/tvshowbiz/article-10438817/Pamela-Anderson-puts-toned-legs-display-grey-romper.html,Pamela Anderson appeared in high spirits as she ventured out for dinner with her son Brandon Thomas Lee and her assistant Jonathan at Nobu in Malibu on Monday evening.,2022-01-25 09:42:29,Charlotte Dean For Mailonline
The Crown star Erin Doherty looks worlds away from Princess Anne in edgy shoot as she reveals she prefers cosy nights in with girlfriend Sophie Melville over fame and red carpets,/tvshowbiz/article-10438679/The-Crown-star-Erin-Doherty-looks-worlds-away-Princess-Anne-edgy-shoot.html,"Her third role out of drama school shot her to fame, when she was cast as Princess Anne in Netflix's global hit The Crown.",2022-01-25 09:45:12,Joanna Crawley For Mailonline
"Jennifer Lopez, 52, displays her washboard abs as she dons pink crop top while posing for Coach photoshoot ",/tvshowbiz/article-10438727/Jennifer-Lopez-52-displays-washboard-abs-posing-Coach-photoshoot.html,"The singer, 52, displayed her washboard abs as she posed in a bright pink crop top and matching tracksuit bottoms.",2022-01-25 09:49:03,Sean O'grady For Mailonline
Casey Donovan belts out a tune during rehearsals for the Australia Day Live concert at the Sydney Opera House,/tvshowbiz/article-10438793/Casey-Donovan-belts-tune-rehearsals-Australia-Day-Live-concert.html,"Casey Donovan, 33, enthusiastically belted out a tune during rehearsals for the Australia Day Live concert on Tuesday in Sydney.",2022-01-25 10:04:11,D. Lawrance For Daily Mail Australia
Khloe's revenge body 2.0! Kardashian parades her sensational figure in a skintight beige ensemble and Gucci logo thigh-high boots after splitting from cheating Tristan Thompson,/tvshowbiz/article-10438777/Khloe-Kardashian-parades-sensational-figure-skintight-beige-ensemble-Gucci-boots.html,"The socialite, 37, paraded her revenge body over the weekend as she slipped into a curve-clinging beige ensemble for a baby-buying outing in Sherman Oaks, Los Angeles .",2022-01-25 10:09:15,Millie Payne For Mailonline
Kimberley Garner puts on a loved-up display with handsome mystery man as the pair hold hands and cosy up during low-key stroll in Miami,/tvshowbiz/article-10438803/Kimberley-Garner-puts-loved-display-handsome-mystery-man.html,"The former Made In Chelsea star, 30, put on a loved-up display with her new beau, as they held hands and cosied up while strolling around.",2022-01-25 10:10:21,Amelia Wynne For Mailonline
EXCLUSIVE: Shameless Katie Price brushes off abusive text scandal with upbeat video roasting chestnuts - as fiancé Carl Woods vows to stick by embattled star even if she's jailed,/tvshowbiz/article-10438773/Katie-Price-brushes-abusive-text-scandal-fianc-Carl-Woods-vows-stick-her.html,"The reality star, 43, was arrested on Friday on suspicion of breaching her restraining order after she allegedly branded her ex-husband Kieran Hayler's fiancée Michelle Penticost a 'gutter sl*g'.",2022-01-25 10:23:50,Rebecca Lawrence For Mailonline
Delta Goodrem and partner Matthew Copley rock out during rehearsals for the Australia Day Live concert at the Sydney Opera House,/tvshowbiz/article-10438743/Delta-Goodrem-partner-Matthew-Copley-rock-rehearsals-Australia-Day-Live-concert.html,She's become an icon in Australian entertainment. ,2022-01-25 10:32:46,Caleb Taylor For Daily Mail Australia
Michelle Heaton shows off her midriff in a pink crop top while stepping out as she begins a breast reconstruction process... after fans noticed her ruptured implants in bikini snap,/tvshowbiz/article-10438919/Michelle-Heaton-steps-following-breast-reconstruction.html,Michelle Heaton was seen stepping out after revealing she's been for a consultation about breast reconstruction after fans noticed her implants had ruptured.,2022-01-25 10:39:02,Charlotte Dean For Mailonline
"We're No Angels co-stars Robert De Niro, 78, and Sean Penn, 61, catch up over dinner together at Nobu in Malibu",/tvshowbiz/article-10438897/Were-No-Angels-stars-Sean-Penn-Robert-Niro-Nobu.html,"The actors were spotted leaving the star-studded restaurant together, joined by a group of friends.",2022-01-25 10:52:33,Milly Veitch For Mailonline
'I look like a shark!': Molly-Mae Hague is left with 'dagger' tooth after chipping it while sleeping,/tvshowbiz/article-10438741/Molly-Mae-Hague-left-dagger-tooth-chipping-sleeping.html,"The former Love Island star, 22, was left in horror when she woke up with one of her pearly whites damaged, with no idea how it happened.",2022-01-25 10:54:25,Milly Veitch For Mailonline
'I apologise unreservedly': Blur's Damon Albarn says sorry to Taylor Swift amid backlash over an interview where he falsely claimed she 'doesn't write her own songs',/tvshowbiz/article-10438945/Blurs-Damon-Albern-says-sorry-Taylor-Swift-claiming-doesnt-write-songs.html,"The Blur frontman, 53, incurred the wrath of the Lover hitmaker, 32, by downplaying her songwriting ability in a recent interview.",2022-01-25 10:56:06,Sean O'grady For Mailonline
'Remember you must die': TOWIE's Joey Turner sparks concern with cryptic post as he puffs on a cigarette and shows off his svelte frame,/tvshowbiz/article-10439061/TOWIEs-Joey-Turner-puffs-cigarette-shares-edgy-snap.html,"The former TOWIE star, 20, has previously worried his followers in recent months with his markedly slimmer figure.",2022-01-25 11:03:11,Amelia Wynne For Mailonline
Steve Coogan dons a purple blazer and carries a clown costume as he transforms into sexual deviant Jimmy Savile to film final scenes for controversial BBC drama The Reckoning,/tvshowbiz/article-10438961/Steve-Coogan-transforms-sexual-deviant-Jimmy-Savile-film-Reckoning.html,Steve Coogan transformed into shamed sexual predator Jimmy Savile recently as he filmed the final scenes for the BBC 's controversial new drama The Reckoning.,2022-01-25 11:05:06,Eve Buckland For Mailonline
Strictly's Shirley Ballas appears to confirm tour romance rumours - following claims Nadiya Bychkova and Kai Widdrington are dating,/tvshowbiz/article-10439057/Strictlys-Shirley-Ballas-appears-confirm-tour-romance-rumours.html,Strictly judge Shirley Ballas weighed in on romance rumours surrounding the current show tour as she was quizzed about the claims on Tuesday's Lorraine. ,2022-01-25 11:07:51,Rebecca Lawrence For Mailonline
Horse couture! Chanel sends Grace Kelly's showjumper granddaughter Charlotte Casiraghi down the runway on her trusty steed - while Margot Robbie and Vanessa Paradis take a seat in the front row,/tvshowbiz/article-10439225/Chanel-Paris-Fashion-Week-loses-charm-sends-horse-runway.html,Chanel's Paris Fashion Week shows are legendary for their elaborate set pieces.,2022-01-25 11:19:20,Joanna Crawley For Mailonline
Model Jordan Barrett leaves little to the imagination as he poses in tight white underwear,/tvshowbiz/article-10438871/Model-Jordan-Barrett-leaves-little-imagination-underwear.html,He's no stranger to getting his clothes off for photo shoots and flaunting his sensational physique. ,2022-01-25 11:28:22,Caleb Taylor For Daily Mail Australia
Love Island's Anna Vakili blasts police for ARRESTING her over boozy fight with sister Mandi last year - as she claims SHE called them in the first place over unrelated kidnap fears ,/tvshowbiz/article-10439059/Love-Islands-Anna-Vakili-sister-Mandi-ARRESTED-fighting-street.html,Anna Vakili  called the police over fears she was being kidknapped but ended up getting arrested for having a boozy fight with her sister Mandi in April last year.,2022-01-25 11:32:25,Charlotte Dean For Mailonline
Rebecca Judd and AFL star husband Chris distract themselves by taking selfies as Ash Barty wins her Australian Open quarterfinals match,/tvshowbiz/article-10439105/Rebecca-Judd-AFL-star-husband-Chris-Ash-Bartys-Australian-Open-quarterfinals-match.html,Rebecca Judd and her husband Chris Judd enjoyed a tennis match on Tuesday. ,2022-01-25 11:32:51,Marta Jary For Daily Mail Australia
Nathan Buckley reveals the shocking amount an 'average' AFL player earns in a year on I'm a Celebrity - and it leaves Brooke McClymont stunned ,/tvshowbiz/article-10439109/Nathan-Buckley-reveals-shocking-average-AFL-player-earns-year.html,"He's reportedly commanded a huge $300,000 fee for his appearance on I'm A Celebrity... Get Me Out of Here!  ",2022-01-25 11:43:54,D. Lawrance
Heidi Klum shows off her dance moves by twerking alongside Brazilian drag queen Pabllo Vittar in playful clip,/tvshowbiz/article-10439137/Heidi-Klum-shows-dance-moves-twerking-alongside-Brazilian-drag-queen-Pabllo-Vittar.html,"The model, 48, showcased her dance moves as she uploaded a clip of herself twerking alongside Brazilian drag queen Pabllo Vitar.",2022-01-25 11:46:11,Sean O'grady For Mailonline
"Pregnant Chloe Goodman shows off her blossoming bump in cropped jumper for stunning photoshoot with her daughter Isla, 20 months",/tvshowbiz/article-10439027/Pregnant-Chloe-Goodman-shows-blossoming-bump-cropped-jumper-daughter-Isla-20-months.html,"The Ex On The Beach star, 28, who's expecting a baby boy with her her fiancé Grant Hall next month, showed off her growing bump in cream cropped roll-neck jumper.",2022-01-25 11:49:55,Milly Veitch For Mailonline
The Prince meets Poirot! David Suchet is finally knighted by William at Windsor Castle investiture ceremony - one month after being forced to miss event due to positive COVID-19 test,/tvshowbiz/article-10439257/David-Suchet-arrives-Windsor-Castle-knighthood-investiture-ceremony.html,David Suchet was finally knighted at Windsor Castle on Tuesday - after being forced to miss the original event due to a positive COVID-19 test.,2022-01-25 11:53:05,Eve Buckland For Mailonline
Margot Robbie nails Parisian chic with an oversized boucle jacket and micro handbag as she joins an elegant Vanessa Paradis at Chanel's PFW show,/tvshowbiz/article-10439293/Margot-Robbie-nails-Parisian-chic-Chanels-PFW-show.html,She always manages to look effortlessly chic.  And Margot Robbie continued to prove less is more as she attended the Chanel Haute Couture Spring/Summer 2022 show on Tuesday.,2022-01-25 12:05:09,Rebecca Lawrence For Mailonline
Married At First Sight's Michael Brunelli reveals shock childhood diagnosis - and how sleeping in his SHOES helped him recover,/tvshowbiz/article-10439307/Married-Sights-Michael-Brunelli-reveals-shock-childhood-diagnosis.html,Michael Brunelli has revealed that he overcame an ailment that he suffered as a child. ,2022-01-25 12:23:39,Marta Jary For Daily Mail Australia
'You know as much as me': Hollyoaks star Sarah Jayne Dunn responds to probes about her character's exit - and heaps praise onto husband Jon for supporting her OnlyFans,/tvshowbiz/article-10438971/Hollyoaks-star-Sarah-Jayne-Dunn-responds-probes-characters-exit.html,"The Hollyoaks star was dropped from the Channel 4 soap after joining OnlyFans, and remarked to her loyal 226,000 followers, 'you know as much as me' regarding her character's exit.",2022-01-25 12:27:13,Millie Payne For Mailonline
Hana Cross flaunts her toned midriff in black cut-out crop top and oversized sweatpants during a stroll in LA,/tvshowbiz/article-10439275/Hana-Cross-flaunts-toned-midriff-black-cut-crop-top.html,"The model, 24, was dressed from head to toe in PrettyLittleThing, wearing a black crop top that showed off her impressively toned abs and boasted a cut out detail for a flash of skin.",2022-01-25 12:31:41,Milly Veitch For Mailonline
Ashley Roberts showcases her sensational style in a camel coat and 90's inspired white knee-high boots as she leaves work at Heart radio ,/tvshowbiz/article-10439101/Ashley-Roberts-showcases-sensational-style-coat-90s-inspired-boots-leaves-work.html,"She is known for her flawless fashion sense.
The former Pussycat Doll, 40, turned heads in a nude suede coat and 90's inspired white leather boots as she left Heart FM in London on Tuesday.",2022-01-25 12:32:04,Codie Bullen For Mailonline
Tottie Goldsmith is EJECTED from I'm A Celebrity - after nail-biting tie-breaker with MasterChef's Poh Ling Yeow,/tvshowbiz/article-10439111/Tottie-Goldsmith-latest-star-booted-Im-Celebrity.html,Tottie Goldsmith was booted from the I'm A Celebrity jungle on Tuesday night. ,2022-01-25 12:36:12,Caleb Taylor For Daily Mail Australia
Davina McCalls says it is 'weird to haul someone over hot coals' over a tweet they wrote ten years ago and blames a lack of forgiveness from society... as she weighs in on cancel culture,/tvshowbiz/article-10439287/Davina-McCalls-weighs-cancel-culture.html,Davina McCall has weighed in on cancel culture and claimed it is 'weird' to haul someone over hot coals over something they said a decade ago.,2022-01-25 12:48:29,Charlotte Dean For Mailonline
Rose Leslie wraps up warm in a stylish winter coat as she steps out for a low-key stroll with her baby son in a pram,/tvshowbiz/article-10439201/Rose-Leslie-wraps-warm-stylish-winter-coat.html,"The Game Of Thrones star, 34, looked happy and relaxed as a female friend pushed the pram with her son - whose name is yet to be made public - sat inside.",2022-01-25 12:49:39,Amelia Wynne For Mailonline
"'Oh, sorry my love!' Bruno Tonioli accidentally GROPES fellow judge Shirley Ballas during Strictly Come Dancing tour in awkward clip",/tvshowbiz/article-10439319/Bruno-Tonioli-accidentally-GROPES-fellow-judge-Shirley-Ballas.html,"The TV judge, 66, was giving a critique to last year's Strictly winners Rose Ayling-Ellis and Giovanni Pernice after their tango when he made the slip.",2022-01-25 12:56:57,Sean O'grady For Mailonline
Elsa Pataky looks stylish in a black padded jacket as she steps out for dinner in London with dapper husband Chris Hemsworth,/tvshowbiz/article-10439427/Elsa-Pataky-steps-dinner-London-dapper-husband-Chris-Hemsworth.html,"The model and actress, 45, wrapped up warm in a black padded coat as she linked arms with her Australian beau, 38, who looked dapper in a camel coat.",2022-01-25 12:57:32,Amelia Wynne For Mailonline
Cody Simpson reveals the one VERY rude thing he missed about Australia while living in the U.S. for a decade,/tvshowbiz/article-10439395/Cody-Simpson-reveals-one-rude-thing-missed-Australia-living-U-S.html,"Singer-songwriter Cody Simpson, 25, has revealed the things he missed the most about his homeland, during an interview with Pedestrian on Tuesday.",2022-01-25 12:59:39,D. Lawrance
"V8 Supercars driver-turned-porn star Renee Gracie says she was 'repulsed' by OnlyFans before joining the adult platform - and now makes $120,000 each month",/tvshowbiz/article-10439525/V8-Supercars-driver-turned-porn-star-Renee-Gracie-says-repulsed-OnlyFans.html,Renee Gracie has revealed that she had to go through a process to become comfortable in her new career as a porn performer.  ,2022-01-25 13:11:26,Marta Jary For Daily Mail Australia
Amanda Holden stops traffic in a bright red dress and a chic matching jacket as she leaves Heart studios,/tvshowbiz/article-10439657/Amanda-Holden-stops-traffic-bright-red-dress-chic-matching-jacket.html,"The BGT star, 50, cut a chic figure in a figure-hugging red midi dress, which she styled with a red coat, worn slung over her shoulders.",2022-01-25 13:54:57,Charlotte Dean For Mailonline
Kanye West 'believes estranged wife Kim Kardashian's relationship with Pete Davidson is FAKE and mocks him for being a bad dresser 'who shops at mall'',/tvshowbiz/article-10439655/Kanye-West-believes-estranged-wife-Kim-Kardashians-relationship-Pete-Davidson-FAKE.html,"It has been claimed that the rapper, 44, has told friends that the beauty, 41, and father of his four children is 'making up story lines for her life' and that he is 'sick of it'.",2022-01-25 14:04:28,Amelia Wynne For Mailonline
Jesinta Franklin reveals daughter Tullulah's new obsession - and it's forced the model to rethink her upcoming second birthday,/tvshowbiz/article-10439499/Jesinta-Franklin-reveals-daughters-new-obsession.html,Jesinta Franklin has revealed her 23-month-old daughter Tullulah is obsessed with spiders and bugs. ,2022-01-25 14:23:14,Caleb Taylor For Daily Mail Australia
'I'm boooootiful!' Rita Ora gets a makeover as she tells fans her hair is growing after ditching extensions and has her teeth whitened,/tvshowbiz/article-10439715/Thrilled-Rita-Ora-tells-fans-hair-growing-taking-extensions.html,"The 31-year-old pop star  took to Instagram on Tuesday to provide an insight into her day, a highlight of which appeared to be informing fans that her hair was growing.",2022-01-25 14:33:15,Millie Payne
Blanca Blanco celebrates her birthday in Beverly Hills... after revealing in her memoir that she was sexually assaulted in her 20s by fake producer,/tvshowbiz/article-10435807/Blanca-Blanco-celebrates-birthday-Beverly-Hills-revealing-sexually-assaulted.html,Blanca Blanco celebrated her birthday in Beverly Hills over the weekend. The Tale Of Tails actress wore a plunging black dress with a diamond necklace as she blew out the candles to a big cake.,2022-01-25 14:42:15,Heidi Parker For Dailymail.com
Nicholas Lyndhurst has 'built up a huge £3.6Mbank balance' - after denying that he is retiring from acting following the death of his son Archie,/tvshowbiz/article-10439799/Nicholas-Lyndhurst-built-huge-3m-bank-balance-denying-retiring-acting.html,Nicholas Lyndhurst reportedly has £3million sitting in his bank account after denying that he is planning to retire from acting following the death of his son.,2022-01-25 14:42:34,Charlotte Dean For Mailonline
Coleen Nolan's Tinder boyfriend Michael Jones is seen for the first time as the pair passionately kiss live on Loose Women - despite claiming he's not interested in fame ,/tvshowbiz/article-10439959/Coleen-Nolans-new-man-Michael-Jones-seen-time-Loose-Women.html,"The 56-year-old presenter met Michael, 58, on Tinder - and the seemingly smitten pair were not afraid to slap on the PDA as they shared a kiss in front of the ITV viewers.",2022-01-25 14:44:07,Millie Payne For Mailonline
"'I'm really proud of her': Peter Andre reveals daughter Princess, 14, is taking on her first paid work as she plans babysitting and dog walking jobs",/tvshowbiz/article-10439911/Peter-Andre-reveals-daughter-Princess-14-taking-paid-work.html,Proud dad Peter Andre has revealed his daughter Princess is taking on her first paid work at 14.,2022-01-25 14:44:27,Eve Buckland For Mailonline
"Rihanna shows off a sports luxe look in thigh-skimming jersey teamed with $1,600 Prada orange gloves as she brings dinner to A$AP Rocky's recording studio ",/tvshowbiz/article-10439971/Rihanna-shows-sports-luxe-dinner-AP-Rockys-recording-studio.html,She's been spending time in New York while her boyfriend A$AP Rocky records new music in the city.,2022-01-25 14:51:04,Joanna Crawley For Mailonline
Carrie Underwood is set to light up the iHeartCountry Music Festival alongside Maren Morris and Thomas Rhett in Texas,/tvshowbiz/article-10439975/Carrie-Underwood-set-light-iHeart-Country-Music-Festival.html,"Carrie Underwood will be appearing at the iHeart Country Music Festival it was revealed on Tuesday. Other stars who will be there include Maren Morris and Thomas Rhett as well as Dustin Lynch,",2022-01-25 14:54:50,Heidi Parker For Dailymail.com
EXCLUSIVE Inside the lavish life of Britain's most famous dog: Ricky Gervais' canine co-star Anti melts hearts with After Life performance and has rubbed paws with many A-listers,/tvshowbiz/article-10439827/EXCLUSIVE-Inside-life-Ricky-Gervais-Life-dog-Anti.html,"She became the unlikely star of Ricky Gervais' Netflix hit After Life. And such was the outpouring of love for Anti the German Shepherd, the comedian was forced to reassure fans he would not kill her.",2022-01-25 14:58:14,Eleanor Sharples For The Daily Mail
"Tom Brady plans to huddle with family before deciding on NFL retirement: Buccaneers QB, 44, says it 'pains' wife Gisele, 41, to see him 'get hit' and his three children 'deserve' to have him around as a father",/tvshowbiz/article-10440049/Tom-Brady-ready-spend-time-wife-Giselle-Bundchen.html,"With his football future unsettled, Tom Brady plans to huddle with his wife Gisele and three kids before deciding if he'll return to the Tampa Bay Buccaneers for a 23rd NFL season in 2022.",2022-01-25 15:17:08,Heidi Parker For Dailymail.com
Anton Du Beke reunites with former Strictly pro Erin Boag for new tour - after admitting he had 'dance envy' during his time on the judging panel,/tvshowbiz/article-10438841/Anton-Du-Beke-reunites-former-Strictly-pro-Erin-Boag-new-tour.html,"He joined the judges panel for the 2021 series of Strictly, marking the first season he was unable to take to the dance floor. ",2022-01-25 15:34:23,Codie Bullen For Mailonline
Nick Jonas and wife Priyanka Chopra spent 'months renovating' their Los Angeles home 'to make it more family-friendly' ahead of birth of first child,/tvshowbiz/article-10440085/Nick-Jonas-Priyanka-Chopra-spent-months-renovating-LA-home-make-family-friendly.html,Nick Jonas and wife Priyanka Chopra spent 'months renovating' their home ahead of the arrival of their first child.,2022-01-25 15:35:29,Deirdre Simonds
Chanel pays tribute to late muse Gaspard Ulliel as bride carries bouquet of black flowers at Paris Fashion Week show - six days after star's tragic death in skiing accident aged 37,/tvshowbiz/article-10440105/Chanel-pays-tribute-late-muse-Gaspard-Ulliel-bride-carries-black-flowers-PFW-show.html,Chanel paid a moving tribute to late muse Gaspard Ulliel at its Spring Summer 2022 show during Paris Fashion Week on Tuesday - six days after the actor's tragic death.,2022-01-25 15:36:59,Eve Buckland For Mailonline
Keeping Up With Kim? Julia Fox wears a black head scarf as she continues to take style inspiration from the reality star while in Paris with her ex Kanye,/tvshowbiz/article-10440025/Julia-Fox-continues-style-inspiration-Kim-Kardashian.html,Julia Fox borrowed yet another look from her boyfriend Kanye West's ex Kim Kardashian as she stepped out during Paris Fashion Week on Tuesday.,2022-01-25 15:46:52,Charlotte Dean For Mailonline
'It's like the baby's got knitting needles!' Pregnant Catherine Tyldesley reveals she's experiencing 'stabbing pains' in her crotch during her third trimester,/tvshowbiz/article-10440121/Pregnant-Catherine-Tyldesley-reveals-shes-experiencing-stabbing-pains.html,"The former Coronation Street actress, 38, compared the extreme discomfort to being stabbed by knitting needles.",2022-01-25 15:48:58,Amelia Wynne For Mailonline
'So happy to give this to you': Gemma Collins reveals she has donated her pink baby grand piano to a children's home,/tvshowbiz/article-10439949/Gemma-Collins-reveals-donated-pink-piano-childrens-home.html,"The former TOWIE star, 40, took to her Instagram Stories on Tuesday and shared a clip of moving men hauling her piano into a truck.",2022-01-25 15:54:34,Sean O'grady For Mailonline
Rochelle Humes exudes autumnal glamour in a burnt orange polo neck and leather culottes as she presents This Morning,/tvshowbiz/article-10439809/Rochelle-Humes-exudes-autumnal-glamour-presents-Morning.html,"The presenter, 32, looked radiant in an figure-hugging orange jumper, that clung to her curves as she filled in for Holly Willoughby.",2022-01-25 15:54:57,Milly Veitch For Mailonline
"Vic Reeves, 63, and his wife Nancy Sorrell, 47, share throwback photos as they celebrate their 19th wedding anniversary",/tvshowbiz/article-10439649/Vic-Reeves-63-Nancy-Sorrell-47-share-throwback-pictures-19th-wedding-anniversary.html,"Vic Reeves and his wife Nancy Sorrell celebrate their 19th wedding anniversary on Tuesday. The comedian, 63 and his wife, 47, took to Instagram to share photos from their wedding.",2022-01-25 15:57:31,Codie Bullen For Mailonline
"Paris Hilton, 40, reveals she wants 'probably two or three' kids and maybe 'twins first' with Carter Reum... after having her eggs extracted for IVF",/tvshowbiz/article-10439933/Paris-Hilton-reveals-wants-probably-two-three-kids-maybe-twins-first.html,Paris Hilton has revealed that she would like to have 'probably two or three' children with her new husband Carter Reum. The 40-year-old has just returned home from an eight-week honeymoon.,2022-01-25 15:58:36,Sameer Suri For Dailymail.com
Kristen Stewart says she might marry her fiancée Dylan Meyer 'this weekend' as she reveals plans to avoid having a big wedding,/tvshowbiz/article-10440273/Kristen-Stewart-says-marry-fianc-e-Dylan-Meyer-weekend.html,The Twilight star made the comments on Monday during an appearance on The Late Show With Stephen Colbert.,2022-01-25 16:01:42,George Stark For Dailymail.com
Addison Rae puts her defined abs on display in crop top as she treats herself to frozen yogurt in LA,/tvshowbiz/article-10440161/Addison-Rae-puts-defined-abs-display-crop-treats-frozen-yogurt-LA.html,"The influencer, 21, showcased her defined abs in a black crop top as she stopped by Go Greek Yogurt in Beverly Hills.",2022-01-25 16:13:12,Christine Rendon For Dailymail.com
AJ Odudu flaunts her VERY toned abs as she shows off her bites after being 'eaten by mosquitos' while in Vietnam,/tvshowbiz/article-10440011/AJ-Odudu-flaunts-toned-abs-says-eaten-mosquitos-Vietnam.html,"The TV presenter, 33, is currently in the country to shoot a new project with Channel 4. Taking to Instagram to update her followers on her trip, she shared a stunning shot of herself in an orange bikini.",2022-01-25 16:21:38,Milly Veitch For Mailonline
Strictly's Nadiya Bychkova and Kai Widdrington are seen leaving the same Leeds hotel following reports they have been 'dating for months',/tvshowbiz/article-10440231/Strictlys-Nadiya-Bychkov-steps-following-reports-dating-Kai-Widdrington.html,Nadiya Bychkova and her Strictly co-star Kai Widdrington were both seen leaving the Dakota hotel in Leeds on Wednesday.,2022-01-25 16:25:17,Charlotte Dean For Mailonline
Jesy Nelson shares snaps from the recording studio after jetting to LA to work on new music - as she moves on from backlash over debut single Boyz,/tvshowbiz/article-10440277/Jesy-Nelson-shares-snaps-recording-studio-works-new-music.html,"Her debut single Boyz peaked at an impressive number four on the UK Singles Chart, yet saw the singer embroiled in rows over miming and blackfishing. ",2022-01-25 16:28:38,Rebecca Lawrence For Mailonline
Maisie Smith teams a 70s crop top with an orange tracksuit and sunglasses as she goes for a stroll in Leeds while on Strictly tour,/tvshowbiz/article-10440255/Maisie-Smith-goes-stroll-Leeds-Strictly-Come-Dancing-tour.html,The former EastEnders star is taking part in the Strictly Come Dancing tour and will perform in Leeds' First Direct Arena on Tuesday and Wednesday.,2022-01-25 16:44:22,Sean O'grady For Mailonline
'I had to block it out': Carol Vorderman reveals her mother forced her to leave her beloved Wales and 'not go back home' after she left her stepfather,/tvshowbiz/article-10440311/Carol-Vorderman-reveals-mother-forced-leave-beloved-Wales.html,"Taking to Instagram with an emotional post, the Countdown star, 61, told how she couldn't return to where she grew up 'for a very long time' due to the family situation.",2022-01-25 16:45:51,Amelia Wynne For Mailonline
"Nicky Hilton is pregnant! The socialite, 38, confirms she is expecting her third child this summer with husband James Rothschild",/tvshowbiz/article-10440455/Nicky-Hilton-pregnant-socialite-38-expecting-child.html,Nicky Hilton is pregnant with her third child with her 37-year-old husband James Rothchild. The 38-year-old sister of Paris Hilton confirmed the happy news to People on Tuesday morning.,2022-01-25 16:49:52,Heidi Parker For Dailymail.com
Kanye West gushes about being 'so close' to his children and wanting to remain 'the best father' following his split from ex Kim Kardashian,/tvshowbiz/article-10440453/Kanye-West-gushes-close-kids-wanting-remain-best-father.html,"Kanye West gushed he is 'so close' to his four children North, Saint, Chicago, and Psalm, since splitting with Kim Kardashian.",2022-01-25 16:56:20,Deirdre Simonds
"'Belle is amazing': Holly Willoughby reveals her 'lovely' daughter, 10, has inherited her strong sense of empathy as she gives a rare insight into motherhood",/tvshowbiz/article-10440399/Holly-Willoughby-gushes-amazing-daughter-Belle-10-rare-insight-motherhood.html,"The presenter, 40, revealed that she was in awe of her 10-year-old's ability to empathise with others - a trait that appears to have been passed on by her.",2022-01-25 17:05:35,Rebecca Lawrence For Mailonline
"Madonna at Magic Mountain! The singer, 63,  rides rollercoasters as she continues celebrating  daughter Mercy's 16th birthday but says 'I can't take this!'",/tvshowbiz/article-10440141/Madonna-Magic-Mountain-singer-63-wears-beanie-ride-roller-coasters.html,"Madonna went all out for her daughter's, Mercy James, sweet 16. The Queen of Pop took her daughter, her son, David Banda and boyfriend Ahlamalik Williams to Magic Mountain.",2022-01-25 17:11:56,Janelle Ash For Dailymail.Com
Ella Eyre shows off her toned figure in a skimpy black bikini and leopard print sun hat as she lives it up on holiday ,/tvshowbiz/article-10440027/Ella-Eyre-shows-toned-figure-skimpy-black-bikini.html,She's been living it up on a tropical holiday in recent days. And Ella Eyre treated her fans to another glimpse at her getaway as she shared a stunning bikini-clad Instagram snap on Tuesday.,2022-01-25 17:13:29,Codie Bullen For Mailonline
"Elton John, 74, tests positive for COVID and is forced to cancel concerts in Dallas: 'He is fully vaccinated and is experiencing mild symptoms' ",/tvshowbiz/article-10440541/Elton-John-74-tests-positive-COVID-forced-cancel-concerts-Dallas.html,"The legendary singer, 74, has been forced to cancel two shows in Dallas, Texas, as a result, it was announced Tuesday.",2022-01-25 17:14:19,George Stark For Dailymail.com
Pioneer Woman Ree Drummond used to 'scratch her head' when told she 'lacks professionalism' but now she 'gets it' as she jokes with her family,/tvshowbiz/article-10440197/Ree-Drummond-jokes-slated-lack-professionalism-decorum-kitchen.html,Ree Drummond joked over the weekend about some of the criticism she receives for her cookery show The Pioneer Woman. The 53-year-old shared an Instagram video from her show.,2022-01-25 17:17:11,Sameer Suri For Dailymail.com
'Enjoy the view': Shirtless Cristiano Ronaldo shows off his rippling abs in a pair of personalised swimming trunks as he enjoys a winter getaway ,/tvshowbiz/article-10440301/Cristiano-Ronaldo-lounges-shirtless-sun-sizzling-snap-winter-break.html,"The footballer, 36, took to Instagram to share a scorching snap of him bathing in the sun shirtless, showing off his chiselled abs.",2022-01-25 17:20:40,Milly Veitch For Mailonline
Arnold Schwarzenegger fan who was involved in car crash initially thought she was 'hallucinating' when she saw star... but is now in pain after incident ,/tvshowbiz/article-10440521/Arnold-Schwarzenegger-fan-involved-crash-thought-hallucinating-saw-him.html,"Habiba Muminova, whose Toyota was struck by Schwarzenegger's car, told TMZ she initially thought she was 'hallucinating' when the actor emerged from his car following the wreck.",2022-01-25 17:42:53,Christine Rendon
